,userId,rating,MovieTitle,Genre
56982,410,4.5,Bad Boys II,Adventure-Action-Comedy-Thriller-Crime
56983,411,5.0,Kill Bill: Vol. 1,Action-Crime
56984,411,4.0,Back to the Future,Adventure-Comedy-Science Fiction-Family
56985,411,5.0,The Million Dollar Hotel,Drama-Thriller
56986,411,5.0,Once Were Warriors,Drama
56987,411,4.0,Men in Black II,Action-Adventure-Comedy-Science Fiction
56988,411,4.0,Sleepless in Seattle,Comedy-Drama-Romance
56989,411,3.0,The Thomas Crown Affair,Romance-Crime-Thriller-Drama
56995,411,4.0,School of Rock,Comedy-Music
56997,411,2.0,Gerry,Mystery-Drama-Adventure
56998,411,5.0,Two Brothers,Adventure-Drama-Family
56999,411,1.0,Local Color,Drama
57001,411,4.0,The Bourne Identity,Action-Drama-Mystery-Thriller
57006,411,4.0,Young and Innocent,Drama-Crime
57009,411,3.0,Frankenstein Meets the Wolf Man,Fantasy-Horror-Science Fiction
57011,412,3.0,Metropolis,Drama-Science Fiction
57012,412,3.0,9 Songs,Drama-Music-Romance
57015,412,3.0,Three Colors: Red,Drama-Mystery-Romance
57016,412,4.0,Bad Education,Crime-Drama-Romance-Thriller
57017,412,3.0,A Clockwork Orange,Science Fiction-Drama
57018,412,2.0,Star Trek: Generations,Science Fiction-Action-Adventure-Thriller
57019,412,3.0,Syriana,Drama-Thriller
57020,412,3.0,The 39 Steps,Action-Thriller-Mystery
57021,412,3.0,Terminator 3: Rise of the Machines,Action-Thriller-Science Fiction
57022,412,2.0,The Million Dollar Hotel,Drama-Thriller
57023,412,2.0,Monsieur Ibrahim,Drama
57024,412,4.0,Night on Earth,Comedy-Drama
57025,412,3.0,Summer Storm,Comedy-Drama
57026,412,3.0,"Bang, Boom, Bang",Crime-Action-Comedy
57029,412,4.0,Batman Returns,Action-Fantasy
57032,412,3.0,A Nightmare on Elm Street,Horror
57034,412,3.0,Reservoir Dogs,Crime-Thriller
57035,412,2.0,Fight Club,Drama
57036,412,4.0,Silent Hill,Horror-Mystery
57037,412,3.0,The Bodyguard,Thriller-Action-Drama-Music-Romance
57038,412,1.0,La Jetée,Romance-Science Fiction
57039,412,3.0,The Living Daylights,Action-Adventure-Thriller
57041,412,4.0,Face/Off,Action-Crime-Science Fiction-Thriller
57042,412,1.0,Kolya,Music-Drama-Comedy
57043,412,3.0,Roman Holiday,Comedy-Romance
57044,412,3.0,Rosemary's Baby,Horror-Drama-Mystery
57045,412,3.0,M,Drama-Action-Thriller-Crime
57046,412,1.0,Umberto D.,Drama
57047,412,3.0,Videodrome,Horror-Mystery-Science Fiction
57048,412,2.0,The Thomas Crown Affair,Romance-Crime-Thriller-Drama
57053,412,2.0,Bridge to Terabithia,Adventure-Drama-Family
57054,412,4.0,Houseboat,Comedy-Drama-Family-Romance
57055,412,5.0,The Cave of the Yellow Dog,Documentary-Drama
57056,412,5.0,La Vie en Rose,Romance-Music-Drama
57058,412,3.0,Get Carter,Crime-Thriller
57061,412,2.0,Imagine Me & You,Drama-Comedy-Romance
57062,412,1.0,28 Weeks Later,Horror-Thriller-Science Fiction
57064,412,3.0,Rope,Crime-Drama-Mystery-Thriller
57065,412,2.0,When Saturday Comes,Drama
57067,412,4.0,The Vanishing,Thriller-Drama-Mystery
57068,412,3.0,Will Penny,Romance-Western
57069,412,4.0,Mothra vs. Godzilla,Fantasy-Science Fiction-Action-Adventure
57071,412,4.0,All the Way Boys,Adventure-Action-Comedy
57072,412,4.0,Captain Corelli's Mandolin,Drama-History-Romance
57075,412,3.0,Fahrenheit 9/11,
57079,412,1.0,Rent,Drama-Romance
57080,412,5.0,"Farewell, My Lovely",Crime-Mystery-Thriller
57082,412,2.0,Star Wars: Episode III - Revenge of the Sith,Science Fiction-Adventure-Action
57083,412,4.0,Don Juan DeMarco,Romance-Drama-Comedy
57084,412,4.0,Who Killed Bambi?,Thriller
57085,412,2.0,Hostage,Mystery-Drama-Thriller-Crime
57086,412,4.0,Say Anything...,Comedy-Drama-Romance
57087,412,3.0,Tanguy,Comedy
57088,412,3.0,L.A. Story,Comedy-Drama-Fantasy-Romance
57093,412,3.0,Jay and Silent Bob Strike Back,Comedy
57096,412,3.0,Reign Over Me,Drama
57099,412,1.0,The Greatest Story Ever Told,Drama-History
57100,412,2.0,The Young Girls of Rochefort,Music-Romance-Drama-Comedy
57102,412,4.0,The Nativity Story,Drama-History
57106,412,1.0,Spanglish,Comedy
57108,412,3.0,Zazie dans le métro,Comedy-Fantasy
57109,412,3.0,The Aviator,Drama
57116,412,4.0,Short Circuit,Comedy-Family-Science Fiction
57117,412,2.0,The Great Outdoors,Comedy
57120,412,3.0,Memoirs of an Invisible Man,Comedy-Fantasy-Science Fiction
57125,412,3.0,The Other Side of the Bed,Romance-Drama
57127,412,5.0,Young and Innocent,Drama-Crime
57129,412,1.0,American Pie 2,Comedy-Romance
57130,412,3.0,Tears of the Black Tiger,Romance-Comedy-Action
57134,412,3.0,A Good Marriage,Drama-Comedy-Romance
57137,412,4.0,License to Wed,Comedy
57140,412,4.0,Don't Make Waves,Comedy
57141,412,1.0,The Fearless Vampire Killers,Comedy-Horror
57142,412,3.0,The Goddess,Drama
57143,412,4.0,Modern Times,Drama-Comedy
57144,412,4.0,The Searchers,Western
57145,412,3.0,The War of the Gargantuas,Action-Horror-Science Fiction
57147,412,2.0,Bangkok Dangerous,Thriller-Action-Crime-Drama
57161,412,3.0,The Mask of Fu Manchu,Adventure-Fantasy-Horror
57162,412,1.0,The Broken,Thriller-Drama-Horror
57163,412,2.0,Under Siege 2: Dark Territory,Action-Thriller
57166,412,3.0,U-571,Action-Drama-Thriller-War
57167,412,5.0,The Tunnel,Science Fiction
57168,412,2.0,Lost Horizon,Adventure-Fantasy-Drama-Mystery
57194,412,1.0,What Women Want,Comedy-Romance
57200,412,4.0,Beetlejuice,Fantasy-Comedy
57207,412,2.0,The Prize,Drama-Mystery-Crime
57208,412,3.0,That Man from Rio,Action-Adventure-Comedy
57212,412,2.0,Revolutionary Road,Drama-Romance
57216,412,3.0,The French Revolution,Drama-War-History-Thriller
57220,412,2.0,The Party at Kitty and Stud's,Drama-Action-Comedy
57227,412,3.0,Hotel Very Welcome,Comedy-Drama-Family-Foreign-Horror
57229,413,5.0,Judgment Night,Action-Thriller-Crime
57231,413,3.0,The Dark,Horror-Thriller-Mystery
57232,413,4.0,Jarhead,Drama-War
57234,413,4.0,2001: A Space Odyssey,Science Fiction-Mystery-Adventure
57235,413,4.0,Armageddon,Action-Thriller-Science Fiction-Adventure
57236,413,3.0,Italian for Beginners,Comedy-Drama-Romance
57237,413,3.0,Donnie Darko,Fantasy-Drama-Mystery
57238,413,3.0,Shaft in Africa,Adventure-Action-Thriller-Crime-Mystery
57239,413,4.0,Beauty and the Beast,Drama-Fantasy-Romance
57240,413,3.0,The Shining,Horror-Thriller
57241,413,4.0,The Living Daylights,Action-Adventure-Thriller
57244,413,4.0,The Passion of Joan of Arc,Drama-History
57245,413,4.0,Almost Famous,Drama-Music
57246,413,4.0,Los Olvidados,Crime-Drama
57247,413,4.0,M,Drama-Action-Thriller-Crime
57249,413,4.0,Arlington Road,Drama-Thriller-Mystery
57251,414,4.0,The Endless Summer,Documentary
57252,414,2.0,Kill Bill: Vol. 1,Action-Crime
57253,414,4.0,Apocalypse Now,Drama-War
57255,414,2.0,High Noon,Western
57256,414,3.0,Seven Samurai,Action-Drama
57257,414,2.0,Rain Man,Drama
57258,414,1.0,La Dolce Vita,Comedy-Drama
57260,414,3.0,Casino,Drama-Crime
57262,414,3.0,Munich,Drama-Action-History-Thriller
57263,414,1.0,The Bodyguard,Thriller-Action-Drama-Music-Romance
57264,414,2.0,Octopussy,Adventure-Action-Thriller
57266,414,4.0,Doctor Zhivago,Drama-Romance-War
57267,414,3.0,Madagascar,Family-Animation
57272,414,4.0,Eight Miles High,Music-Drama-Comedy
57276,414,1.0,Parenthood,Comedy-Drama-Family
57277,414,1.0,Bedazzled,Fantasy-Comedy-Romance
57281,414,4.0,Reclaim Your Brain,Comedy-Drama
57283,414,2.0,Say Anything...,Comedy-Drama-Romance
57284,414,3.0,The Time Machine,Thriller-Adventure-Fantasy-Science Fiction-Romance
57285,414,3.0,James Dean,Drama
57288,414,3.0,Sicko,Documentary
57295,414,3.0,"The Tulse Luper Suitcases, Part 1: The Moab Story",War-Drama-History-Adventure-Romance-Thriller
57297,414,3.0,I Love You to Death,Action-Comedy-Crime
57298,414,3.0,My Step Brother Frankenstein,Drama
57306,414,2.0,The Prize,Drama-Mystery-Crime
57309,414,1.0,Revolutionary Road,Drama-Romance
57313,414,1.0,Women on the Verge of a Nervous Breakdown,Comedy-Drama
57320,414,2.0,Sympathy for Lady Vengeance,Drama-Thriller
57322,414,2.0,Flesh,Drama
57325,414,3.0,A Guide for the Married Man,Comedy-Romance
57326,414,5.0,Under the Sand,Drama-Mystery
57327,414,4.0,Wild Gals of the Naked West,Comedy-Western
57328,414,3.0,Up!,Comedy
57329,414,4.0,Waiter,Comedy
57335,415,5.0,Three Colors: Red,Drama-Mystery-Romance
57336,415,3.0,48 Hrs.,Thriller-Action-Comedy-Crime-Drama
57337,415,4.0,Ocean's Eleven,Thriller-Crime
57338,415,3.0,Back to the Future Part II,Adventure-Comedy-Family-Science Fiction
57339,415,4.0,A Clockwork Orange,Science Fiction-Drama
57341,415,5.0,Dave Chappelle's Block Party,Comedy-Documentary-Music
57342,415,3.0,Terminator 3: Rise of the Machines,Action-Thriller-Science Fiction
57343,415,5.0,Grill Point,Comedy-Drama
57344,415,4.0,Jurassic Park,Adventure-Science Fiction
57345,415,5.0,Cockles and Muscles,Comedy
57347,415,5.0,Rain Man,Drama
57348,415,3.0,Tough Enough,Drama-Thriller
57349,415,5.0,Romeo + Juliet,Drama-Romance
57350,415,5.0,Sissi,Comedy-Drama-Romance
57351,415,5.0,Monsoon Wedding,Comedy-Drama-Romance
57352,415,3.0,Silent Hill,Horror-Mystery
57353,415,3.0,The Hours,Drama
57354,415,3.0,The Conversation,Crime-Drama-Mystery
57355,415,3.0,To Kill a Mockingbird,Crime-Drama
57357,415,4.0,The Passion of Joan of Arc,Drama-History
57358,416,4.0,Shadows in Paradise,Drama-Comedy
57361,416,4.0,Star Wars,Adventure-Action-Science Fiction
57362,416,3.0,Metropolis,Drama-Science Fiction
57363,416,3.0,My Life Without Me,Drama-Romance
57364,416,4.0,Pirates of the Caribbean: The Curse of the Black Pearl,Adventure-Fantasy-Action
57367,416,5.0,2001: A Space Odyssey,Science Fiction-Mystery-Adventure
57368,416,3.0,War of the Worlds,Adventure-Thriller-Science Fiction
57369,416,3.0,The Elementary Particles,Drama-Romance
57370,416,3.0,Dirty Dancing,Drama-Music-Romance
57371,416,3.0,Run Lola Run,Action-Drama-Thriller
57372,416,3.0,The Lord of the Rings: The Return of the King,Adventure-Fantasy-Action
57373,416,3.0,Bad Education,Crime-Drama-Romance-Thriller
57374,416,3.0,48 Hrs.,Thriller-Action-Comedy-Crime-Drama
57375,416,3.0,Lost in Translation,Drama
57376,416,2.0,Knockin' on Heaven's Door,Comedy-Crime
57377,416,4.0,Ocean's Eleven,Thriller-Crime
57378,416,4.0,Back to the Future Part II,Adventure-Comedy-Family-Science Fiction
57379,416,4.0,Star Trek IV: The Voyage Home,Science Fiction-Adventure
57380,416,3.0,Lucky Number Slevin,Drama-Thriller-Crime-Mystery
57381,416,1.0,Star Trek: Generations,Science Fiction-Action-Adventure-Thriller
57382,416,4.0,Trouble in Paradise,Comedy-Romance
57384,416,3.0,Saw II,Horror
57385,416,4.0,Ali: Fear Eats the Soul,Romance-Drama
57386,416,2.0,Indiana Jones and the Kingdom of the Crystal Skull,Adventure-Action
57387,416,4.0,Man of Iron,Drama-History
57388,416,3.0,Syriana,Drama-Thriller
57389,416,4.0,Stand by Me,Crime-Drama
57390,416,3.0,Muriel's Wedding,Drama-Comedy-Romance
57391,416,4.0,Young Adam,Drama-Thriller-Crime-Romance
57392,416,5.0,Zatoichi,Adventure-Drama-Action
57393,416,3.0,Pocketful of Miracles,Comedy-Drama
57394,416,3.0,Live and Let Die,Adventure-Action-Thriller
57395,416,3.0,The White Sound,Drama
57397,416,3.0,High Noon,Western
57398,416,3.0,Terminator 3: Rise of the Machines,Action-Thriller-Science Fiction
57399,416,3.0,The Science of Sleep,Comedy-Drama-Fantasy
57400,416,2.0,"Faster, Pussycat! Kill! Kill!",Action-Crime
57401,416,3.0,Jurassic Park,Adventure-Science Fiction
57402,416,4.0,Bollywood/Hollywood,Comedy-Drama-Music-Romance
57403,416,4.0,"Bang, Boom, Bang",Crime-Action-Comedy
57404,416,4.0,Cockles and Muscles,Comedy
57409,416,3.0,Batman Returns,Action-Fantasy
57414,416,3.0,A Nightmare on Elm Street,Horror
57415,416,3.0,Rain Man,Drama
57416,416,4.0,To Catch a Thief,Crime-Drama-Mystery-Romance-Thriller
57421,416,3.0,Mary Poppins,Comedy-Family-Fantasy
57422,416,3.0,Tough Enough,Drama-Thriller
57423,416,3.0,The Day After Tomorrow,Action-Adventure-Science Fiction-Thriller
57424,416,3.0,Cube²: Hypercube,Thriller-Science Fiction-Mystery
57425,416,3.0,Aliens vs Predator: Requiem,Fantasy-Action-Science Fiction-Thriller-Horror
57426,416,3.0,Popular Music,Comedy-Drama
57427,416,1.0,Caché,Mystery-Drama-Thriller
57429,416,3.0,Romeo + Juliet,Drama-Romance
57430,416,4.0,Sissi,Comedy-Drama-Romance
57431,416,3.0,Klute,Mystery
57433,416,3.0,Monsoon Wedding,Comedy-Drama-Romance
57434,416,3.0,7 Virgins,Drama
57435,416,1.0,Good Will Hunting,Drama
57436,416,3.0,Reservoir Dogs,Crime-Thriller
57437,416,4.0,Love Actually,Comedy-Romance-Drama
57438,416,3.0,The Promised Land,Drama
57440,416,4.0,Casino,Drama-Crime
57441,416,4.0,Psycho,Drama-Horror-Thriller
57442,416,2.0,D.E.B.S.,Action
57443,416,4.0,Blackmail,Drama-Thriller-Crime
57444,416,3.0,Fight Club,Drama
57445,416,3.0,"Monsters, Inc.",Animation-Comedy-Family
57446,416,3.0,Wag the Dog,Comedy-Drama
57447,416,3.0,Big Fish,Adventure-Fantasy-Drama
57449,416,3.0,The Conversation,Crime-Drama-Mystery
57450,416,4.0,Solaris,Drama-Science Fiction-Adventure-Mystery
57451,416,3.0,The Terminal,Comedy-Drama
57452,416,4.0,Titanic,Drama-Romance-Thriller
57453,416,3.0,Beauty and the Beast,Drama-Fantasy-Romance
57456,416,3.0,Evil Dead II,Horror-Comedy-Fantasy
57457,416,3.0,The Passion of Joan of Arc,Drama-History
57458,416,2.0,Kolya,Music-Drama-Comedy
57459,416,4.0,Almost Famous,Drama-Music
57460,416,3.0,Mrs. Doubtfire,Comedy-Drama-Family
57461,416,3.0,Lolita,Drama-Romance
57462,416,4.0,Rosemary's Baby,Horror-Drama-Mystery
57466,417,2.5,Run Lola Run,Action-Drama-Thriller
57467,417,5.0,Three Colors: Red,Drama-Mystery-Romance
57468,417,0.5,Knockin' on Heaven's Door,Comedy-Crime
57469,417,3.5,Ocean's Eleven,Thriller-Crime
57470,417,3.0,Back to the Future Part II,Adventure-Comedy-Family-Science Fiction
57471,417,4.0,The 39 Steps,Action-Thriller-Mystery
57472,417,3.5,Cat on a Hot Tin Roof,Drama-Romance
57473,417,4.0,Cockles and Muscles,Comedy
57475,417,4.0,Sissi,Comedy-Drama-Romance
57477,417,0.5,Silent Hill,Horror-Mystery
57478,417,4.0,Men in Black II,Action-Adventure-Comedy-Science Fiction
57479,417,4.0,The Passion of Joan of Arc,Drama-History
57480,417,5.0,M,Drama-Action-Thriller-Crime
57481,417,4.0,Cool Hand Luke,Crime-Drama
57482,417,3.0,Cars,Animation-Adventure-Comedy-Family
57483,417,3.5,Dawn of the Dead,Horror
57486,417,4.5,The Thirteenth Floor,Thriller-Science Fiction-Mystery
57487,417,4.0,Dreamgirls,Drama
57496,417,4.0,Ghost Rider,Thriller-Action-Fantasy-Horror
57497,417,4.5,Bridge to Terabithia,Adventure-Drama-Family
57498,417,4.0,Sunshine,Science Fiction-Thriller
57499,417,4.5,The Dreamers,Drama-Romance
57502,417,3.5,Rambo III,Action-Adventure-Thriller-War
57503,417,4.0,The Cave of the Yellow Dog,Documentary-Drama
57506,417,4.0,Rope,Crime-Drama-Mystery-Thriller
57507,417,4.0,When Saturday Comes,Drama
57508,417,4.0,Fever Pitch,Comedy-Romance
57509,417,4.0,Escape from the Planet of the Apes,Action-Science Fiction
57511,417,3.5,Stuck on You,Comedy
57512,417,0.5,Twin Peaks: Fire Walk with Me,Drama-Mystery
57513,417,4.0,Lucky You,Drama-Romance
57514,417,5.0,My Name Is Bruce,Comedy-Horror
57515,417,5.0,Say Anything...,Comedy-Drama-Romance
57516,417,0.5,Mr. Holland's Opus,Music-Drama-Family
57518,417,4.0,Rush Hour,Action-Comedy-Crime-Thriller
57519,417,5.0,Local Color,Drama
57520,417,4.0,Sicko,Documentary
57523,417,3.5,The Bourne Supremacy,Action-Drama-Thriller
57526,417,4.0,Ringu,Horror-Thriller
57532,417,3.5,The Searchers,Western
57537,417,4.0,The Tunnel,Science Fiction
57550,417,4.5,"Pepi, Luci, Bom",Comedy
57553,417,4.0,"Farewell, Friend",Crime-Action-Adventure
57554,417,4.0,And Then There Were None,Crime-Drama-Mystery
57556,417,1.5,The Legend of Bagger Vance,Fantasy-Drama
57558,417,4.5,5 Card Stud,Action-Western-Thriller
57569,417,4.0,The Common Man,Drama-Thriller
57573,417,0.5,The Last Laugh,Drama
57574,417,5.0,Miffo,Comedy-Drama
57583,417,3.0,Yesterday,Drama
57584,417,4.0,The Village,Drama-Mystery-Thriller
57585,417,4.0,Ken Park,Drama
57590,417,4.0,Robinson Crusoe on Mars,Drama-Science Fiction
57591,417,3.5,The Lovely Bones,Fantasy-Drama
57599,417,4.5,99 francs,Drama-Comedy
57600,417,4.5,Bad Boys II,Adventure-Action-Comedy-Thriller-Crime
57601,417,4.5,Disclosure,Drama-Thriller-Crime-Mystery-Romance
57605,418,2.0,Ariel,Drama-Crime
57609,418,3.5,Armageddon,Action-Thriller-Science Fiction-Adventure
57610,418,4.0,48 Hrs.,Thriller-Action-Comedy-Crime-Drama
57611,418,2.0,Lost in Translation,Drama
57612,418,4.0,Knockin' on Heaven's Door,Comedy-Crime
57613,418,4.5,Night on Earth,Comedy-Drama
57614,418,2.5,"Bang, Boom, Bang",Crime-Action-Comedy
57615,418,3.5,The Devil Wears Prada,Comedy-Drama-Romance
57618,418,4.5,Batman Returns,Action-Fantasy
57620,418,3.0,A Nightmare on Elm Street,Horror
57621,418,4.0,Rain Man,Drama
57622,418,3.5,Tough Enough,Drama-Thriller
57623,418,3.0,Popular Music,Comedy-Drama
57624,418,5.0,Monsoon Wedding,Comedy-Drama-Romance
57625,418,3.0,Reservoir Dogs,Crime-Thriller
57626,418,4.0,Wag the Dog,Comedy-Drama
57628,418,3.5,The Hours,Drama
57629,418,3.0,The Conversation,Crime-Drama-Mystery
57630,418,5.0,Titanic,Drama-Romance-Thriller
57631,418,3.5,Beauty and the Beast,Drama-Fantasy-Romance
57632,418,1.5,Harry Potter and the Prisoner of Azkaban,Adventure-Fantasy-Family
57635,418,0.5,Monsieur  Hulot's Holiday,Comedy-Family
57636,418,4.5,The Passion of Joan of Arc,Drama-History
57637,418,3.5,Gandhi,Drama-History
57638,418,4.0,Rosemary's Baby,Horror-Drama-Mystery
57640,418,5.0,Whale Rider,Drama-Family
57641,418,3.0,The Third Man,Thriller-Mystery
57643,418,3.5,Gleaming the Cube,Drama
57644,418,3.5,La Vie en Rose,Romance-Music-Drama
57645,418,2.5,The Coast Guard,Thriller-Drama
57648,418,1.5,28 Weeks Later,Horror-Thriller-Science Fiction
57649,418,3.0,The Bridge,Drama-History-War
57650,418,4.0,Rope,Crime-Drama-Mystery-Thriller
57651,418,3.5,A Time to Kill,Crime-Drama-Thriller
57652,418,4.0,Conquest of the Planet of the Apes,Action-Science Fiction
57654,418,4.5,All the Way Boys,Adventure-Action-Comedy
57655,418,3.0,Captain Corelli's Mandolin,Drama-History-Romance
57656,418,4.0,"Farewell, My Lovely",Crime-Mystery-Thriller
57657,418,3.5,The Men,Drama
57658,418,2.5,Twin Peaks: Fire Walk with Me,Drama-Mystery
57659,418,3.5,My Name Is Bruce,Comedy-Horror
57660,418,3.5,X-Men Origins: Wolverine,Adventure-Action-Thriller-Science Fiction
57662,418,4.5,Local Color,Drama
57663,418,3.0,Belle Époque,Comedy-Drama-Romance
57667,418,4.0,The Great Outdoors,Comedy
57668,418,5.0,Memoirs of an Invisible Man,Comedy-Fantasy-Science Fiction
57669,418,1.0,Abraham,Drama
57671,418,3.5,Young and Innocent,Drama-Crime
57675,418,3.0,Under Siege 2: Dark Territory,Action-Thriller
57676,418,4.5,The Tunnel,Science Fiction
57682,418,1.5,That Man from Rio,Action-Adventure-Comedy
57689,418,2.0,Scream,Crime-Horror-Mystery
57691,418,3.5,Kal Ho Naa Ho,Comedy-Drama
57696,418,2.0,Hotel Very Welcome,Comedy-Drama-Family-Foreign-Horror
57697,418,3.5,Atonement,Drama-Romance
57699,418,5.0,Just a Question of Love,Drama-Romance
57700,418,4.0,Hot Fuzz,Crime-Action-Comedy
57701,418,4.0,Best Seller,Action-Crime-Drama-Thriller
57702,418,4.0,Takva: A Man's Fear of God,Drama
57703,418,5.0,Muxmäuschenstill,Comedy-Drama
57706,418,1.5,Love Is the Devil: Study for a Portrait of Francis Bacon,TV Movie-Drama
57707,418,5.0,5 Card Stud,Action-Western-Thriller
57708,418,4.5,Boogie Nights,Drama
57720,418,4.5,Waiter,Comedy
57726,418,3.0,The Orphanage,Horror-Drama-Thriller
57730,418,3.5,Yesterday,Drama
57743,418,4.5,The Garden of Eden,Drama
57744,418,3.0,Guter Junge,Drama
57748,418,4.0,Antz,Adventure-Animation-Comedy-Family
57749,418,4.0,Bad Boys II,Adventure-Action-Comedy-Thriller-Crime
57751,418,4.0,Disclosure,Drama-Thriller-Crime-Mystery-Romance
57753,418,4.5,Fires on the Plain,Drama-War
57754,418,5.0,History Is Made at Night,Romance-Drama
57763,418,4.0,Dial 1119,Thriller-Drama
57764,418,4.0,Jönssonligan får guldfeber,Comedy
57767,418,4.5,On Guard,Drama-Adventure
57769,418,1.5,The Man in the Iron Mask,Romance-Drama
57770,418,4.5,Bandido!,Action-Western
57773,419,3.5,The Endless Summer,Documentary
57776,419,3.5,Back to the Future,Adventure-Comedy-Science Fiction-Family
57777,419,4.5,Summer Storm,Comedy-Drama
57778,419,4.5,Love Actually,Comedy-Romance-Drama
57779,419,4.5,Once Were Warriors,Drama
57780,419,3.5,The Hours,Drama
57781,419,3.5,Final Fantasy VII: Advent Children,Action-Adventure-Animation-Fantasy
57782,419,4.0,Gandhi,Drama-History
57783,419,3.5,Sleepless in Seattle,Comedy-Drama-Romance
57786,419,4.5,Forces of Nature,Romance-Comedy
57787,419,3.0,Mothra vs. Godzilla,Fantasy-Science Fiction-Action-Adventure
57788,419,2.5,Captain Corelli's Mandolin,Drama-History-Romance
57790,419,2.5,We Own the Night,Drama-Crime-Thriller
57791,419,3.0,Mr. Holland's Opus,Music-Drama-Family
57793,419,4.5,Avalon,Drama
57794,419,3.0,Married to the Mob,Comedy-Crime-Romance
57795,419,4.0,Spanglish,Comedy
57796,419,4.5,Young and Innocent,Drama-Crime
57797,419,2.0,License to Wed,Comedy
57799,419,3.5,The Searchers,Western
57807,419,3.5,And Then There Were None,Crime-Drama-Mystery
57811,419,4.5,The Mist,Science Fiction-Horror-Thriller
57812,419,3.0,The Last Laugh,Drama
57821,419,4.5,Bad Boys II,Adventure-Action-Comedy-Thriller-Crime
57823,420,4.0,Snatch,Thriller-Crime
57825,420,4.0,Wings of Desire,Drama-Fantasy-Romance
57827,420,2.0,The War of the Roses,Comedy-Drama-Thriller
57828,420,5.0,Summer Storm,Comedy-Drama
57831,420,2.0,Monsoon Wedding,Comedy-Drama-Romance
57832,420,4.0,The Green Mile,Fantasy-Drama-Crime
57834,420,3.0,The Wrong Trousers,Animation-Comedy-Family
57835,420,4.0,The Man with the Golden Arm,Crime-Drama-Romance
57836,420,5.0,Bread and Tulips,Drama-Comedy-Romance
57837,420,4.0,Die Hard,Action-Thriller
57838,420,2.0,Solaris,Drama-Science Fiction-Adventure-Mystery
57839,420,3.0,The Terminal,Comedy-Drama
57840,420,4.0,To Kill a Mockingbird,Crime-Drama
57841,420,3.0,The Grapes of Wrath,Drama
57842,420,3.0,The Last Samurai,Drama-Action-War-History
57843,420,3.0,The Marriage of Maria Braun,War-Drama
57844,420,5.0,Murder She Said,Drama-Crime-Mystery-Comedy
57845,420,4.0,The Day the Earth Stood Still,Drama-Science Fiction-Thriller
57846,420,5.0,Birdman of Alcatraz,Drama
57847,420,5.0,Cool Hand Luke,Crime-Drama
57849,420,3.0,Doctor Zhivago,Drama-Romance-War
57851,420,4.0,The Big Sleep,Crime-Drama-Mystery-Thriller
57852,420,3.0,The Thomas Crown Affair,Romance-Crime-Thriller-Drama
57853,420,3.0,The Thomas Crown Affair,Drama-Crime-Romance
57854,420,3.0,The Great Dictator,Comedy
57855,420,4.0,Dawn of the Dead,Horror
57857,420,3.0,Madagascar,Family-Animation
57859,420,5.0,Adam's Apples,Drama-Comedy-Crime
57867,420,5.0,Arlington Road,Drama-Thriller-Mystery
57871,420,3.0,Escape from New York,Science Fiction-Action
57873,420,4.0,Dreamgirls,Drama
57893,420,4.0,The Good Shepherd,Drama-Thriller-History
57894,420,3.0,Ghost Rider,Thriller-Action-Fantasy-Horror
57895,420,5.0,Notes on a Scandal,Drama-Romance
57897,420,4.0,Street Kings,Action-Crime-Drama-Thriller
57898,420,3.0,The Vexxer,Comedy-Crime
57900,420,3.0,Sunshine,Science Fiction-Thriller
57902,420,4.0,The Dreamers,Drama-Romance
57903,420,4.0,3-Iron,Drama-Romance-Crime
57904,420,3.0,Dogtown and Z-Boys,Documentary
57912,420,4.0,Rocky IV,Drama
57913,420,2.0,Gleaming the Cube,Drama
57914,420,2.0,Nostalgia,Drama-Romance
57915,420,1.0,Greed,Drama-History
57916,420,4.0,The Rapture,Mystery-Drama
57918,420,2.0,All the Way Boys,Adventure-Action-Comedy
57919,420,3.0,Carry On Screaming,Comedy
57921,421,5.0,Star Wars,Adventure-Action-Science Fiction
57924,421,5.0,Three Colors: Red,Drama-Mystery-Romance
57925,421,4.0,48 Hrs.,Thriller-Action-Comedy-Crime-Drama
57927,421,3.0,Knockin' on Heaven's Door,Comedy-Crime
57928,421,1.0,The Arrival of a Train at La Ciotat,Documentary
57929,421,2.0,Back to the Future Part II,Adventure-Comedy-Family-Science Fiction
57930,421,3.0,Star Trek IV: The Voyage Home,Science Fiction-Adventure
57931,421,1.0,"20,000 Leagues Under the Sea",Adventure-Drama-Science Fiction
57932,421,3.0,Lucky Number Slevin,Drama-Thriller-Crime-Mystery
57933,421,3.0,Muriel's Wedding,Drama-Comedy-Romance
57934,421,2.0,Willy Wonka & the Chocolate Factory,Family-Fantasy
57935,421,2.0,Live and Let Die,Adventure-Action-Thriller
57936,421,3.0,Cat on a Hot Tin Roof,Drama-Romance
57937,421,2.0,Lili Marleen,War-Drama-Romance
57938,421,3.0,Contempt,Drama
57939,421,3.0,Dave Chappelle's Block Party,Comedy-Documentary-Music
57940,421,1.0,A River Runs Through It,Drama
57941,421,3.0,The Science of Sleep,Comedy-Drama-Fantasy
57942,421,1.0,"Faster, Pussycat! Kill! Kill!",Action-Crime
57943,421,5.0,Grill Point,Comedy-Drama
57944,421,2.0,Grbavica: The Land of My Dreams,Drama-History
57945,421,5.0,The Million Dollar Hotel,Drama-Thriller
57946,421,4.0,Monsieur Ibrahim,Drama
